,"{'learning_rate': 0.0007, 'gamma': 0.99, 'gae_lambda': 0.92, 'vf_coef': 0.5, 'ent_coef': 0.01, 'max_grad_norm': 0.5, 'n_steps': 5}","{'learning_rate': 0.0005, 'gamma': 0.98, 'gae_lambda': 0.95, 'vf_coef': 0.25, 'ent_coef': 0.02, 'max_grad_norm': 1, 'n_steps': 10}","{'learning_rate': 0.0001, 'gamma': 0.97, 'gae_lambda': 0.9, 'vf_coef': 0.5, 'ent_coef': 0.02, 'max_grad_norm': 0.5, 'n_steps': 20}","{'learning_rate': 0.001, 'gamma': 0.96, 'gae_lambda': 0.85, 'vf_coef': 0.3, 'ent_coef': 0.01, 'max_grad_norm': 1, 'n_steps': 5}","{'learning_rate': 0.0003, 'gamma': 0.95, 'gae_lambda': 0.8, 'vf_coef': 0.4, 'ent_coef': 0.03, 'max_grad_norm': 0.8, 'n_steps': 15}","{'learning_rate': 0.0002, 'gamma': 0.94, 'gae_lambda': 0.93, 'vf_coef': 0.2, 'ent_coef': 0.01, 'max_grad_norm': 0.6, 'n_steps': 10}","{'learning_rate': 0.0008, 'gamma': 0.93, 'gae_lambda': 0.88, 'vf_coef': 0.6, 'ent_coef': 0.005, 'max_grad_norm': 0.7, 'n_steps': 20}","{'learning_rate': 0.0004, 'gamma': 0.92, 'gae_lambda': 0.87, 'vf_coef': 0.7, 'ent_coef': 0.02, 'max_grad_norm': 0.9, 'n_steps': 5}","{'learning_rate': 0.0006, 'gamma': 0.91, 'gae_lambda': 0.89, 'vf_coef': 0.3, 'ent_coef': 0.015, 'max_grad_norm': 1, 'n_steps': 15}","{'learning_rate': 0.0009, 'gamma': 0.9, 'gae_lambda': 0.86, 'vf_coef': 0.4, 'ent_coef': 0.01, 'max_grad_norm': 0.8, 'n_steps': 10}"
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008383469677762895,0.007449354802465164,0.005889400461129338,0.007606541336466526,0.005724860375103271,0.0058384724918005195,0.009373782066039829,0.007914307130502072,0.008601110381734339,0.00919456402730191
2,0.0017888221363646774,0.008357538582243427,0.010462943602660417,0.0022174296613343973,0.009656692306334055,0.010710451452493424,0.00713780086299364,0.0026966764267273304,0.00583063684097309,0.005861908397522033
3,0.009911861730988127,0.010644453688769347,0.009508408970982268,0.008088521946945204,0.009465143203278396,0.009425240664094293,0.010584976827816612,0.011321047826373026,0.01063825513469394,0.01167969918635926
4,0.00023779129989529152,0.001898922745083165,0.0015641368953232563,0.0021226646366931446,0.0016520690984592576,0.0015513295282332511,0.002612258789578936,0.0012384918596937099,-0.0005724993918632157,0.0007138039388675613
5,-0.0017413985165486412,-0.0014122172695163234,-0.00032204199077572005,0.0003583075152650492,-0.0010552105165876013,-0.0005659803668433759,-0.0006958469347367931,-0.0008879447580953406,-0.0016829694772268428,0.00019181918889876333
6,0.0008792957153103697,0.0004069886196239252,0.001556607234919441,-0.0014359340922626546,0.0009889779050639203,0.0017159033451179027,4.719250796792818e-05,-0.0012322421396570218,-0.00016980804629191653,-0.00018023449574578485
7,0.000702193521785695,0.0014678132672693227,0.0017555691335984166,0.003247153768602406,0.001431536805311784,0.0018868675695288058,0.0008010358941508357,0.0013582289621152975,0.00018307460934733675,0.0009984735345561558
8,0.00015119623202102138,-0.0014481772039024237,-0.0014944636774690612,-0.0028460208511434026,-0.0022162803063814503,-0.001387519234331057,-0.0001554956211676518,-0.0037709931331268956,-0.0020647822810845083,-0.0027412135955211586
9,-0.007666825800481558,-0.00754639198006867,-0.007019364936446469,-0.009177353148531487,-0.006958861136799688,-0.006882952650216785,-0.007319809068456763,-0.006717265056707795,-0.006786563679031867,-0.0066381590450607705
10,0.0027665945432152686,0.005976506725783568,0.004382353317637537,0.0033105974449286245,0.004898256660271978,0.00423402157683852,0.0053754347333001195,0.006039531373950865,0.0009192927332681493,0.00152464097614751
11,0.009298896120444928,0.007584112343915813,0.008969041222601084,0.007064716552612962,0.00954625684037121,0.0086356496873295,0.007190796847490608,0.010593109819167277,0.006456194558824509,0.00683369451238021
12,0.0031294119659731074,0.00031170097157461323,0.0008661841904167831,0.001955220680349746,0.001122971250137622,0.000920383239727543,-0.0008949787379812276,0.002691861584275485,0.001129831505424149,0.0008621376314189843
13,-0.009678373565209524,-0.008031699960965312,-0.008179541899243178,-0.009201121170805442,-0.008185641467103377,-0.008086723858749445,-0.00783200815114727,-0.008020364570536547,-0.006523790407534943,-0.006359856464766827
14,0.0025870295380512626,-0.0007578344436969371,-0.0007809484692158,-0.005736833855756277,-0.0009059279709712995,-0.0007701450685968623,-0.0009110603991499607,-0.002613244040650462,-0.0016934414827560259,-0.0022256858737881727
15,0.0015611813114745226,-0.0009435206780673997,-0.0007013103762940744,-0.0027858243509869566,-0.00091084481230395,-0.0005628801850954988,-0.0012059010057223886,-0.001001147357277768,0.001040702581261847,-0.0020098091716424056
16,-0.02082619262084842,-0.019715830232069447,-0.01853005133702457,-0.016115250371541195,-0.018689463762452597,-0.01873488519821684,-0.01824773713671156,-0.01833099355413834,-0.019334754363127142,-0.020672262289404112
17,0.01437961878586844,0.011017794631641924,0.009776619240750743,0.017411892852990923,0.009600108099616124,0.009840902562497797,0.009371233218207717,0.012921860847527852,0.01307906841415165,0.013819021128263559
18,-0.02101990475438855,-0.018711312658391342,-0.019053827140433,-0.019772812712466524,-0.018844426299510136,-0.01877938627496888,-0.020102103547916965,-0.020530670578451034,-0.01977941876362324,-0.020071594737911157
19,0.007235945779428674,0.006408237030342586,0.007858766644914958,0.006837332288249742,0.00800738597632334,0.007756185821856337,0.006513854200785997,0.006458905503897298,0.005191747992084864,0.006558491987048703
20,0.017203757681139912,0.014604861346845155,0.0140173443754421,0.01817681507756625,0.01424563121944359,0.014207212548882865,0.013957916442296665,0.016737140043677268,0.01486548924143952,0.016536758028090418
21,-0.0002616301204390995,0.0009599469353774195,0.0010044930583731084,-0.00020368506778144923,0.0008088456842544371,0.0010550319504618638,0.001615323465312383,0.00020257101610445107,-0.00034900741831263234,-7.849573000075831e-05
22,0.014904270977403824,0.011894348962185086,0.012117836662010663,0.013471801034162517,0.012768554002826664,0.012168856541305454,0.012949672109358504,0.012860620346333567,0.012686424914497448,0.01398476591275828
23,0.006620930325731174,0.004273509289600748,0.003974688613008193,0.005475204926186545,0.003852740320081891,0.003760340703626676,0.0033546616025014516,0.00524083799391332,0.005521777469405478,0.004667725456724116
24,0.009537755797951722,0.009659168945453081,0.009641770341231372,0.009788184471298013,0.009406953433796687,0.009456590034333861,0.00922989444892899,0.010716194178506859,0.009958753626731586,0.009698259337765051
25,-0.0027420161354777886,-0.002023071414560374,-0.00170959123646259,-0.002112833411915896,-0.0017613697262404608,-0.0016284622981602658,-0.0017672936058191436,-0.002648878444619574,-0.0024241645208738652,-0.002354513969200527
26,0.0019878052880893866,0.002022168187640376,0.0023284780438631685,0.004224424146910114,0.002191771844993244,0.0019840408128668904,0.0030338983970665118,0.0038817476767631014,0.0030709303414174424,0.001601883845572232
27,0.0019185959054030266,0.0006966898621912294,0.0012531860097556565,0.0020468867297391644,0.001423581697950231,0.0012443747326094789,0.0013172217563187083,0.00048579736093129066,0.001069654409065691,0.0021294663207492323
28,0.0013179255556302458,0.0004972878303438357,0.0006328338957900233,0.0011732337761121941,0.0005312151011448592,0.000797875214010016,0.0010814005481731552,0.0017381593644447745,0.002327465202299028,0.0005819847387470475
29,0.0010926105513725522,8.481279318364585e-05,0.0013489319656073036,0.0009306476108653782,0.0016262715693868299,0.0016930440317541534,0.0030962037349273677,0.00039452661469653794,-0.0008444485082523176,0.0004935914918885816
30,0.0029644050938678066,0.0018415689154943436,0.002599330733967538,0.002699659949679329,0.0017693604835293537,0.0023437790373864605,0.004498495763779625,0.003692309603898342,0.0037393766934286695,0.003499369823465645
31,-0.004932856655456697,-0.0031871065238995976,-0.003599486999347948,-0.0055248507880084115,-0.0033818109327504063,-0.003615305548572146,-0.004496593255107375,-0.005032755608539139,-0.005738832736120901,-0.00564803548018286
32,0.0011202469199329728,-0.00031665463599657396,-0.0011010397103324461,0.002461967874365231,-0.0010423501022548372,-0.0007188942448167468,-0.0008426423284903693,0.001685674676685363,0.0008896559345131415,0.0012531767942873832
33,0.004127826614932375,0.00032495925019921214,-0.0009141046827966391,0.003826761440146943,-0.0008942913872214268,-0.0009698248758083702,-0.0026623389528239354,0.004148661634287538,0.0019180077179129732,0.0049330620825769065
34,0.0023067006195228914,0.00010196179853986408,0.00037720616977328933,0.0031620232830231352,0.00042749334992573523,0.0002607205768941711,0.0007832451197897282,0.00306462849036355,0.0006396375631749307,0.0024527098040110044
35,0.011841741339859681,0.011062724275437323,0.013065975527205509,0.013411054313599624,0.013214803705039422,0.013243149487532729,0.011517692953721246,0.012631970233286195,0.009553229413193469,0.01037854640138457
36,-0.01558170081077389,-0.019867860172934272,-0.018630011904515856,-0.017327125662511645,-0.01883962906687207,-0.01879994833481065,-0.020021814779920443,-0.017200010801770152,-0.016796551384992944,-0.017634462102747883
37,-0.013423431876310322,-0.012794221142744987,-0.01381223876203887,-0.011882610768457811,-0.013793810240803055,-0.014276329331083306,-0.015113979470340844,-0.013357935877395791,-0.012998944957344273,-0.012358329088645894
38,0.018796776832419256,0.018974697096533984,0.01831118648643909,0.018700274479870816,0.018435788443797667,0.01841956206043361,0.018177943952350596,0.018997462587710564,0.017540958018420327,0.018539627666952135
39,-0.0054015836927765746,-0.006056944355181591,-0.006170462908027831,-0.006049966938551803,-0.0061828746990045865,-0.006224332619339399,-0.006227985892525824,-0.005597273864219371,-0.006369799845616831,-0.006366160586821246
40,-0.003539748348875559,-0.005186026325414657,-0.004984755256245411,-0.004148990147913168,-0.004729764122452252,-0.004817644956747559,-0.004767315803530732,-0.0032616127073771756,-0.005823655951537926,-0.0042626063939555595
41,-0.012137793612042109,-0.012646395916307685,-0.011705800361504643,-0.012409007787148287,-0.011727652702590994,-0.011773897077793603,-0.011411604983274292,-0.012379909691429845,-0.013124909755780394,-0.012153606484521295
42,0.020676009180557436,0.018975802616637033,0.019380223359408796,0.020775678156840713,0.019183272004723532,0.019276886582279,0.019390964196277713,0.019078857456912266,0.019365556317374515,0.020729772423129886
43,0.011869955018820202,0.00912813039163358,0.006637953181985701,0.011220436919910955,0.0066387005577340855,0.006797696401636606,0.004658051800883744,0.011851848629071014,0.011344630882739494,0.01142025802412164
44,-0.0007867067585714119,0.004160214861540576,0.004579045054720825,0.0001127582719215755,0.004395070240556792,0.004456058617896931,0.003675458569150146,-0.0006854828140537166,0.0012396010377760313,-0.00018529447385605283
45,0.013927269339016111,0.013448814282524221,0.013429616132005185,0.013512332343376225,0.01356742070401729,0.013642630147832855,0.014063488341956632,0.014948752290025579,0.013948141415545099,0.013244660666006831
46,0.005475628098488087,0.006405188773485855,0.006335715890510625,0.006508370350216145,0.0062111229136523425,0.0061884948312012815,0.005080329586862877,0.004959207710707903,0.004528140326018584,0.004032233114647421
47,0.0076872538807585275,0.006896955463500323,0.0062267715698157205,0.008000579171242077,0.006435839947737682,0.006625109887053556,0.006340216839916409,0.008194505927747436,0.007816647326130579,0.008018646348248164
48,0.005942547249630659,0.00784507185032132,0.008186809339177923,0.005962157112459806,0.008322000373471609,0.007929378549802657,0.008272961444018623,0.00755459942628589,0.009147186171308944,0.006016940652241967
49,-0.0045135701240669995,-0.0024895703632776007,-0.0024062893679897036,-0.004759928767512086,-0.002452246149356058,-0.0023906249562939993,-0.002667627328613018,-0.004484956482419112,-0.0014979538090226217,-0.003228486579704541
50,0.0038096225906923313,0.004654890930398333,0.00404064191127138,0.003523360643344282,0.004107738575745841,0.004179069520512772,0.0032165639229574466,0.004574755319804297,0.003762298791627465,0.0034800263683400024
51,-0.007322609784113031,-0.008023163031422267,-0.00893487634412296,-0.008087756439192075,-0.008595263205305018,-0.008484194863595744,-0.010096034898202032,-0.008084864281147661,-0.008735222463845747,-0.007445843360115867
52,-0.011003176026100379,-0.006081049873097857,-0.006236458188874366,-0.010419732654430885,-0.006656502159242058,-0.005852072172848871,-0.006412817600864674,-0.00928416960135307,-0.005317270555119194,-0.008327383223794648
53,0.0030397899535203345,0.0056448257231799075,0.006159997228073246,0.0037400741975163044,0.006034274430730016,0.0060344697127455325,0.0062051789203255445,0.004027725478784281,0.006054426418260884,0.00524910128727242
54,-0.009822415971193401,-0.008774616339858756,-0.00808964788987037,-0.01098133579110585,-0.008216244478939844,-0.008226445549583595,-0.009224891072371072,-0.010763389770930437,-0.009654037913017307,-0.008561637998739527
55,0.001162673403351054,-0.0010232564994543038,-0.0020017565661120456,-0.0004087774203648038,-0.0019695718201136808,-0.0020073423487655135,-0.0033011682491248663,-0.00022100223830220412,-0.000949331880016533,0.0003912371460343686
56,0.006157967196229094,0.005523299142685013,0.005319076609324435,0.004804561419796864,0.005452032296561564,0.0056481667626327595,0.0053835093773954385,0.005772170995104737,0.005938930662372171,0.007629398899351384
57,0.018875771766684986,0.016361988016154207,0.016374086277265398,0.017947368486822404,0.01628565323783872,0.016212501911424173,0.016216461443147874,0.01639466883420929,0.01769291414580637,0.017263634515631864
58,0.0013661447676631335,0.0037374657032291556,0.00355021623711859,0.001581892558146265,0.003597919262146145,0.0036071981226585494,0.0030261965593136476,0.0023494332535194816,0.003341165075462459,0.0024594859797639145
59,-0.0027064152698402823,-0.004167780560732043,-0.004882192082592332,-0.0026542683193305603,-0.004742121668494746,-0.004701288905518513,-0.0034254550997232787,-0.002746868095228546,-0.003488485795012198,-0.00326351824349904
60,-0.0032925683507996715,-0.0001067889211280762,-0.0001885002063748665,-0.0015657621375825474,-0.0002895612310687871,-0.0002401530240118146,-0.00044269995908029344,-0.0017737048284282718,-0.0005616514648111685,-0.0019227511885958153
61,0.005746443304190075,0.005783050826307629,0.0063626962853086605,0.005550096573939028,0.00631579205231645,0.006278976743329128,0.006163333505873014,0.005645370898245375,0.004860424256108943,0.00642749762082444
62,0.01104941930193609,0.012469966814419396,0.012163230120117425,0.01218770741117327,0.0123937728765749,0.012259564748153045,0.01214371026950416,0.011407229513759498,0.01300929059006292,0.012514927938623374
63,-0.0027375644096613648,-0.003525109636587859,-0.003281418765038055,-0.0034982282541610532,-0.0032254115620937184,-0.003372792217529364,-0.0033188148893589777,-0.0029623807426612434,-0.0030869359186710198,-0.003015710681129019
64,0.0011447118728634869,0.0016094867392138325,0.002049927050676705,0.0016037352201487421,0.0019278349899350476,0.0019458218862406715,0.0018021531421809059,0.0008259600996513623,0.0005044862986807193,0.00103167897578064
65,-0.0009181187186784115,0.0004103649350571692,0.0006687447515982033,-0.0008641511598943815,0.0007912150950465773,0.0010146028045367513,0.0006844348954980087,-0.0004163713117848173,-0.0002330506052825408,0.00017353542004185178
66,0.007304527630879964,0.007294051706470493,0.007195918986322068,0.007942885530636422,0.007215462091897965,0.007310268163736433,0.0074616068436121775,0.007199812839364832,0.00572557268467986,0.007455547623763185
67,-0.001243847427463492,-0.0009309560795613559,-0.0007864191969400193,-0.00232203795047722,-0.0006642800443858289,-0.0010232991535226645,-0.0010371561799668069,-0.0014479930121780449,-0.0019003308948962727,-0.002050278021693992
68,-0.004424837317763713,-0.0011523097367621014,-0.000916897423429654,-0.004606552727912876,-0.0011722101929606031,-0.0009051526498969773,-0.0010406583355664159,-0.0031804929336764734,-0.003155761604752648,-0.0025661009779592574
69,0.0011787233333792444,-0.000498931448708283,-0.0005026856084609815,0.0005598582181138826,-0.0004995883574266007,-0.0005957867870909054,3.709998612603343e-05,0.001854787205572429,0.0005255137909037223,0.0011866175597095852
70,0.006691673222974746,0.007158297505949586,0.008702318248425146,0.007081833811009118,0.008888020617211124,0.008663898995879072,0.008716169777040386,0.005756313301551918,0.005830914378714338,0.006929092442981039
71,0.006051937315013583,0.004284524171096681,0.004149914801550154,0.00438665039017021,0.0042257255138234,0.004265958981709495,0.0042946096799654785,0.004612436543506714,0.005184094542159148,0.005497732054776394
72,-0.00393646887087913,-0.0037844366811072717,-0.004157131107772239,-0.004026003114337681,-0.004235614199504275,-0.0041165538242588515,-0.004213335184407874,-0.0029759730453799696,-0.0025466351176004313,-0.003430634381559038
73,-0.010230853046987535,-0.006882850271012088,-0.006846573637949789,-0.010248480839467092,-0.006963092771469368,-0.006875616443111936,-0.007219241861105504,-0.009856974136310806,-0.007498183918312404,-0.008241690710826722
74,0.010275738152874614,0.009070448673355012,0.009265165179122967,0.010689628400967766,0.009268492510041533,0.009096872034902762,0.009189373435920524,0.010239993027314155,0.008650164850711548,0.009175059298395639
75,-0.009801047935845734,-0.010342002382883618,-0.010604729797227536,-0.010258148313466206,-0.010508477222066884,-0.010567675302684192,-0.010470918229879079,-0.010666402781915362,-0.011038572419369714,-0.00995882670825761
76,0.002350741194870204,0.0030843825547558126,0.005265230237016389,0.0004649807232776495,0.004889011264701038,0.005108907696702125,0.004245394816766458,0.0027501973867489135,0.0011834778408056049,0.0017913092935913717
77,-0.0006558376909202373,-0.00034040323920531064,-0.0015251261789638831,-0.0004542653348384164,-0.0014089678119503727,-0.0016843990185510702,-0.001921562925887319,-0.0019416915109475683,-0.003675868171945554,-0.002386522235751671
78,-3.097654002666786e-05,-0.0012952770274831328,-0.0009176125676792616,-0.00047960284731751653,-0.0009901438166031549,-0.0009167675848062666,-0.001263760232929399,-0.00022914166588993025,-0.0008727650800992942,-0.0007364232037985096
79,-0.0011565213047624466,-0.005358567115337714,-0.003532216360861358,8.556868033997986e-05,-0.003716999783766153,-0.003736705069865719,-0.0032411506754102385,-0.002474599402793567,-0.004385443335701521,-0.0005714656909047428
80,0.009116781852935487,0.007646992105876957,0.006478222073047214,0.00956119847920805,0.0067244380061076805,0.006430097070142974,0.0070446631415523805,0.007778736005853309,0.007659740747393645,0.008240480063001338
81,-0.005868455361401993,-0.005406584714013681,-0.0058214206601563834,-0.005902528109783054,-0.005542639023361615,-0.005524481497294754,-0.005423207544325165,-0.004830387291212906,-0.0034293550152816325,-0.004615967266080528
